u1,u2,label
12069,20993,1.0
12069,10766,1.0
12069,27891,1.0
12070,10005,1.0
12070,13452,1.0
12070,35265,1.0
12070,25371,1.0
12070,15385,1.0
12071,15330,1.0
12071,39063,1.0
12071,3983,1.0
12071,16848,1.0
12071,30199,1.0
12072,32127,1.0
12072,28094,1.0
12072,33519,1.0
12072,13856,1.0
12072,17389,1.0
12073,7649,1.0
12073,14688,1.0
12073,9712,1.0
12073,4842,1.0
12073,28939,1.0
12075,29344,1.0
12075,21596,1.0
12075,21280,1.0
12075,8713,1.0
12075,5049,1.0
12076,7825,1.0
12076,22968,1.0
12076,8155,1.0
12076,25299,1.0
12076,31803,1.0
12077,24872,1.0
12077,28426,1.0
12077,38441,1.0
12077,19656,1.0
12077,29058,1.0
12078,24839,1.0
12078,26278,1.0
12078,4345,1.0
12078,23106,1.0
12078,32459,1.0
12080,38210,1.0
12080,26930,1.0
12080,12937,1.0
12080,13373,1.0
12080,12912,1.0
12082,14662,1.0
12082,16675,1.0
12082,11960,1.0
12082,6145,1.0
12082,2215,1.0
12083,27328,1.0
12083,8220,1.0
12083,29551,1.0
12083,13591,1.0
12083,18388,1.0
12084,34016,1.0
12084,16517,1.0
12084,9338,1.0
12084,13918,1.0
12084,35273,1.0
12085,18954,1.0
12085,6964,1.0
12085,20845,1.0
12085,25066,1.0
12085,16645,1.0
12088,25679,1.0
12088,33784,1.0
12088,13829,1.0
12088,24712,1.0
12088,23978,1.0
12089,30982,1.0
12089,17196,1.0
12089,13849,1.0
12089,120,1.0
12089,11193,1.0
12090,37587,1.0
12090,10427,1.0
12090,4852,1.0
12090,17832,1.0
12090,26757,1.0
12091,6722,1.0
12091,1015,1.0
12091,35068,1.0
12091,34643,1.0
12091,30755,1.0
12092,5949,1.0
12092,23620,1.0
12092,26471,1.0
12092,27386,1.0
12092,29617,1.0
12093,2759,1.0
12093,26861,1.0
12093,5785,1.0
12093,39291,1.0
12093,36943,1.0
12094,37601,1.0
12094,29592,1.0
12094,34098,1.0
12094,25617,1.0
12094,10926,1.0
12095,13634,1.0
12095,39353,1.0
12095,12282,1.0
12095,1085,1.0
12095,30218,1.0
12096,16718,1.0
12096,8687,1.0
12096,37116,1.0
12096,31646,1.0
12096,22732,1.0
12097,39218,1.0
12097,24986,1.0
12097,26046,1.0
12097,30112,1.0
12097,33431,1.0
12098,10807,1.0
12098,6568,1.0
12098,15285,1.0
12098,5554,1.0
12098,2474,1.0
12099,17439,1.0
12099,15627,1.0
12099,22728,1.0
12099,27256,1.0
12099,30761,1.0
12100,31728,1.0
12100,27983,1.0
12100,2574,1.0
12100,7557,1.0
12100,37060,1.0
12101,38664,1.0
12101,25967,1.0
12101,21839,1.0
12101,20042,1.0
12101,34505,1.0
12102,17057,1.0
12102,1058,1.0
12102,1088,1.0
12102,28424,1.0
12102,10723,1.0
12103,35841,1.0
12103,17388,1.0
12103,30316,1.0
12103,26283,1.0
12103,11126,1.0
12104,37518,1.0
12104,2565,1.0
12104,38878,1.0
12104,8977,1.0
12104,17825,1.0
12105,12064,1.0
12105,6382,1.0
12105,8348,1.0
12105,36026,1.0
12105,35873,1.0
12106,26935,1.0
12106,4670,1.0
12106,24542,1.0
12106,13160,1.0
12106,23796,1.0
12107,17581,1.0
12107,18934,1.0
12107,6017,1.0
12107,28424,1.0
12107,29628,1.0
12108,9833,1.0
12108,15347,1.0
12108,5131,1.0
12108,668,1.0
12108,26751,1.0
12109,32450,1.0
12109,29433,1.0
12109,2677,1.0
12109,9583,1.0
12109,35807,1.0
12110,1390,1.0
12110,24063,1.0
12110,9769,1.0
12110,36584,1.0
12110,18375,1.0
12111,35033,1.0
12111,15348,1.0
12111,26924,1.0
12111,10343,1.0
12111,24408,1.0
12112,28770,1.0
12112,34322,1.0
12112,24935,1.0
12112,14444,1.0
12112,13494,1.0
12113,10943,1.0
12113,6367,1.0
12113,32861,1.0
12113,33769,1.0
12113,36423,1.0
12114,21815,1.0
12114,34037,1.0
12114,564,1.0
12114,32611,1.0
12114,14932,1.0
12115,29923,1.0
12115,4397,1.0
12115,34357,1.0
12115,32084,1.0
12115,13893,1.0
12116,21125,1.0
12116,5758,1.0
12116,24437,1.0
12116,7209,1.0
12116,21151,1.0
12117,8472,1.0
12117,22479,1.0
12117,38715,1.0
12117,10899,1.0
12117,23573,1.0
12118,4950,1.0
12118,27280,1.0
12118,38723,1.0
12118,8015,1.0
12118,29400,1.0
12119,19883,1.0
12119,1340,1.0
12119,20350,1.0
12119,31538,1.0
12119,29181,1.0
12120,21276,1.0
12120,2849,1.0
12120,15188,1.0
12120,35199,1.0
12120,6786,1.0
12121,24137,1.0
12121,14776,1.0
12121,4447,1.0
12121,33569,1.0
12121,6815,1.0
12122,4438,1.0
12122,8149,1.0
12122,17815,1.0
12122,19093,1.0
12122,35933,1.0
12123,25394,1.0
12123,21526,1.0
12123,24755,1.0
12123,21784,1.0
12123,1471,1.0
12124,37488,1.0
12124,8927,1.0
12124,18642,1.0
12124,36999,1.0
12124,14214,1.0
12125,5905,1.0
12125,10125,1.0
12125,28349,1.0
12125,25719,1.0
12125,22080,1.0
12126,19002,1.0
12126,35979,1.0
12126,20337,1.0
12126,18780,1.0
12126,27723,1.0
12127,851,1.0
12127,35084,1.0
12127,17295,1.0
12127,25923,1.0
12127,6101,1.0
12128,31412,1.0
12128,17443,1.0
12128,34548,1.0
12128,17832,1.0
12128,33053,1.0
12129,33384,1.0
12129,7585,1.0
12129,32878,1.0
12129,2161,1.0
12129,27573,1.0
12130,10295,1.0
12130,21216,1.0
12130,2740,1.0
12130,35746,1.0
12130,23247,1.0
12131,11329,1.0
12131,35817,1.0
12131,27829,1.0
12131,32056,1.0
12131,17887,1.0
12132,1040,1.0
12132,3119,1.0
12132,6758,1.0
12132,21216,1.0
12132,26784,1.0
12133,680,1.0
12133,18231,1.0
12133,8869,1.0
12133,37474,1.0
12133,4747,1.0
12134,18291,1.0
12134,33735,1.0
12134,4800,1.0
12134,21403,1.0
12134,31011,1.0
12135,13318,1.0
12135,32874,1.0
12135,36203,1.0
12135,32951,1.0
12135,35510,1.0
12136,3974,1.0
12136,21044,1.0
12136,10100,1.0
12136,6842,1.0
12136,23598,1.0
12137,1050,1.0
12137,17920,1.0
12137,12036,1.0
12137,35194,1.0
12137,34241,1.0
12138,27711,1.0
12138,12999,1.0
12138,22936,1.0
12138,11717,1.0
12138,38637,1.0
12139,32631,1.0
12139,13468,1.0
12139,34710,1.0
12139,35831,1.0
12139,30562,1.0
12140,4353,1.0
12140,33248,1.0
12140,34373,1.0
12140,6180,1.0
12140,29332,1.0
12141,12989,1.0
12141,6236,1.0
12141,2906,1.0
12141,30218,1.0
12141,25964,1.0
12142,20898,1.0
12142,21380,1.0
12142,7702,1.0
12142,1071,1.0
12142,1126,1.0
12143,14345,1.0
12143,5668,1.0
12143,20344,1.0
12143,29345,1.0
12143,5431,1.0
12144,15506,1.0
12144,16938,1.0
12144,11772,1.0
12144,28593,1.0
12144,25610,1.0
12145,16468,1.0
12145,31585,1.0
12145,12303,1.0
12145,3158,1.0
12145,39221,1.0
12146,16329,1.0
12146,18194,1.0
12146,5404,1.0
12146,6955,1.0
12146,14758,1.0
12147,13125,1.0
12147,19157,1.0
12147,6847,1.0
12147,9441,1.0
12147,16219,1.0
12148,11663,1.0
12148,20410,1.0
12148,10665,1.0
12148,9426,1.0
12148,5647,1.0
12149,13838,1.0
12149,3515,1.0
12149,25631,1.0
12149,6786,1.0
12149,27543,1.0
12150,18864,1.0
12150,29895,1.0
12150,7662,1.0
12150,2870,1.0
12150,22062,1.0
12151,13587,1.0
12151,25787,1.0
12151,17832,1.0
12151,3687,1.0
12151,23402,1.0
12152,26407,1.0
12152,38423,1.0
12152,11564,1.0
12152,21249,1.0
12152,26853,1.0
12153,29544,1.0
12153,17638,1.0
12153,7934,1.0
12153,20150,1.0
12153,533,1.0
12154,25567,1.0
12154,11911,1.0
12154,32781,1.0
12154,9104,1.0
12154,8784,1.0
12155,20392,1.0
12155,35052,1.0
12155,6112,1.0
12155,6409,1.0
12155,8709,1.0
12156,4285,1.0
12156,25725,1.0
12156,1399,1.0
12156,35738,1.0
12156,5141,1.0
12157,35377,1.0
12157,6016,1.0
12157,19352,1.0
12157,4597,1.0
12157,4719,1.0
12158,28970,1.0
12158,32107,1.0
12158,37627,1.0
12158,35927,1.0
12158,23367,1.0
12159,16783,1.0
12159,35805,1.0
12159,18427,1.0
12159,13707,1.0
12159,739,1.0
12160,3124,1.0
12160,4686,1.0
12160,19114,1.0
12160,12348,1.0
12160,18532,1.0
12161,36997,1.0
12161,18493,1.0
12161,31725,1.0
12161,14275,1.0
12161,3294,1.0
12162,11897,1.0
12162,24141,1.0
12162,31343,1.0
12162,38028,1.0
12162,33,1.0
12163,26999,1.0
12163,12124,1.0
12163,661,1.0
12163,6804,1.0
12163,14214,1.0
12164,6078,1.0
12164,12367,1.0
12164,37361,1.0
12164,14934,1.0
12164,17257,1.0
12165,16267,1.0
12165,17218,1.0
12165,7735,1.0
12165,11663,1.0
12165,31227,1.0
12166,268,1.0
12166,22765,1.0
12166,35355,1.0
12166,10485,1.0
12166,32953,1.0
12167,10274,1.0
12167,18341,1.0
12167,19751,1.0
12167,6305,1.0
12167,12690,1.0
12168,32323,1.0
12168,23930,1.0
12168,29014,1.0
12168,13694,1.0
12168,33252,1.0
12169,22087,1.0
12169,13848,1.0
12169,16236,1.0
12169,17885,1.0
12169,30350,1.0
12170,17475,1.0
12170,3802,1.0
12170,20010,1.0
12170,29596,1.0
12170,18562,1.0
12171,36997,1.0
12171,3055,1.0
12171,8750,1.0
12171,37975,1.0
12171,5150,1.0
12172,32763,1.0
12172,18019,1.0
12172,16009,1.0
12172,23570,1.0
12172,6523,1.0
12173,32662,1.0
12173,1657,1.0
12173,23988,1.0
12173,27454,1.0
12173,28341,1.0
12174,24779,1.0
12174,17509,1.0
12174,22500,1.0
12174,5004,1.0
12174,5715,1.0
12175,3169,1.0
12175,39179,1.0
12175,22570,1.0
12175,38601,1.0
12175,5523,1.0
12176,145,1.0
12176,10391,1.0
12176,16968,1.0
12176,16045,1.0
12176,34041,1.0
12177,15484,1.0
12177,4308,1.0
12177,22540,1.0
12177,8088,1.0
12177,2130,1.0
12178,8383,1.0
12178,37634,1.0
12178,31571,1.0
12178,35709,1.0
12178,25763,1.0
12179,6307,1.0
12179,16783,1.0
12179,5461,1.0
12179,36089,1.0
12179,23985,1.0
12181,16652,1.0
12181,10401,1.0
12181,10849,1.0
12181,24502,1.0
12181,6862,1.0
12182,31519,1.0
12182,9851,1.0
12182,26448,1.0
12182,16551,1.0
12182,19151,1.0
12183,13810,1.0
12183,20015,1.0
12183,21272,1.0
12183,12246,1.0
12183,2539,1.0
12184,16911,1.0
12184,37992,1.0
12184,12748,1.0
12184,20787,1.0
12184,10424,1.0
12185,23468,1.0
12185,16826,1.0
12185,14881,1.0
12185,14492,1.0
12185,17692,1.0
12187,23877,1.0
12187,22732,1.0
12187,33785,1.0
12187,10405,1.0
12187,6819,1.0
12188,23022,1.0
12188,14080,1.0
12188,37512,1.0
12188,19225,1.0
12188,34639,1.0
12189,36246,1.0
12189,6610,1.0
12189,15733,1.0
12189,8719,1.0
12189,11763,1.0
12190,15829,1.0
12190,12976,1.0
12190,13520,1.0
12190,10486,1.0
12190,2218,1.0
12191,34215,1.0
12191,19789,1.0
12191,14227,1.0
12191,17316,1.0
12191,14282,1.0
12192,8666,1.0
12192,5385,1.0
12192,35610,1.0
12192,38956,1.0
12192,4698,1.0
12193,37184,1.0
12193,14402,1.0
12193,7782,1.0
12193,3420,1.0
12193,2677,1.0
12194,18653,1.0
12194,34517,1.0
12194,4235,1.0
12194,7848,1.0
12194,9762,1.0
12196,31808,1.0
12196,577,1.0
12196,38480,1.0
12196,28868,1.0
12196,18040,1.0
12197,16245,1.0
12197,21254,1.0
12197,4785,1.0
12197,10657,1.0
12197,20224,1.0
12198,26838,1.0
12198,24914,1.0
12198,14245,1.0
12198,11399,1.0
12198,32536,1.0
12199,9096,1.0
12199,2569,1.0
12199,31694,1.0
12199,13636,1.0
12199,23897,1.0
12200,6510,1.0
12200,8834,1.0
12200,4420,1.0
12200,3156,1.0
12200,6293,1.0
12201,38401,1.0
12201,35980,1.0
12201,31318,1.0
12201,8112,1.0
12201,34906,1.0
12202,22748,1.0
12202,1094,1.0
12202,25760,1.0
12202,20793,1.0
12202,6208,1.0
12203,10776,1.0
12203,3097,1.0
12203,10464,1.0
12203,5432,1.0
12203,485,1.0
12204,22874,1.0
12204,32225,1.0
12204,31324,1.0
12204,34933,1.0
12204,31334,1.0
12205,3261,1.0
12205,5369,1.0
12205,10681,1.0
12205,9777,1.0
12205,14311,1.0
12206,36378,1.0
12206,757,1.0
12206,6106,1.0
12206,3531,1.0
12206,10498,1.0
12207,35559,1.0
12207,17316,1.0
12207,6354,1.0
12207,23541,1.0
12207,2057,1.0
12209,5310,1.0
12209,26959,1.0
12209,28390,1.0
12209,35012,1.0
12209,4914,1.0
12210,20901,1.0
12210,10331,1.0
12210,26657,1.0
12210,14368,1.0
12210,21130,1.0
12211,17021,1.0
12211,20152,1.0
12211,8445,1.0
12211,36996,1.0
12211,662,1.0
12212,5603,1.0
12212,38136,1.0
12212,38570,1.0
12212,34319,1.0
12212,12159,1.0
12213,16189,1.0
12213,12373,1.0
12213,31427,1.0
12213,29031,1.0
12213,21755,1.0
12214,34863,1.0
12214,16435,1.0
12214,30462,1.0
12214,28194,1.0
12214,6982,1.0
12215,17815,1.0
12215,19093,1.0
12215,8149,1.0
12215,4438,1.0
12215,26221,1.0
12216,15084,1.0
12216,3371,1.0
12216,19888,1.0
12216,3268,1.0
12216,15809,1.0
12217,32528,1.0
12217,13706,1.0
12217,12041,1.0
12217,19374,1.0
12217,14101,1.0
12218,21689,1.0
12218,3715,1.0
12218,22971,1.0
12218,7567,1.0
12218,6800,1.0
12220,10284,1.0
12220,34725,1.0
12220,18171,1.0
12220,22124,1.0
12220,21913,1.0
12221,15615,1.0
12221,29217,1.0
12221,35807,1.0
12221,29221,1.0
12221,27394,1.0
12222,5667,1.0
12222,23002,1.0
12222,10003,1.0
12222,36066,1.0
12222,4479,1.0
12223,19265,1.0
12223,4375,1.0
12223,31171,1.0
12223,27299,1.0
12223,27563,1.0
12224,20795,1.0
12224,22425,1.0
12224,37706,1.0
12224,23186,1.0
12224,246,1.0
12226,5627,1.0
12226,35231,1.0
12226,12615,1.0
12226,17114,1.0
12226,19891,1.0
12227,19077,1.0
12227,19349,1.0
12227,25076,1.0
12227,33491,1.0
12227,1707,1.0
12228,34537,1.0
12228,23885,1.0
12228,10959,1.0
12228,1405,1.0
12228,17301,1.0
12229,29496,1.0
12229,11104,1.0
12229,24206,1.0
12229,26701,1.0
12229,34861,1.0
12230,23355,1.0
12230,31030,1.0
12230,32003,1.0
12230,33364,1.0
12230,1103,1.0
12231,35447,1.0
12231,35678,1.0
12231,22625,1.0
12231,11932,1.0
12231,38730,1.0
12232,20787,1.0
12232,16338,1.0
12232,15941,1.0
12232,36857,1.0
12232,26536,1.0
12233,20299,1.0
12233,7681,1.0
12233,30965,1.0
12233,12044,1.0
12233,9771,1.0
12234,4305,1.0
12234,9174,1.0
12234,34521,1.0
12234,28320,1.0
12234,37849,1.0
12235,12664,1.0
12235,31971,1.0
12235,22782,1.0
12235,26409,1.0
12235,24287,1.0
12236,22158,1.0
12236,4393,1.0
12236,31967,1.0
12236,38609,1.0
12236,5850,1.0
12237,3480,1.0
12237,12401,1.0
12237,39276,1.0
12237,39277,1.0
12237,12419,1.0
12238,36153,1.0
12238,27279,1.0
12238,18824,1.0
12238,36283,1.0
12238,16511,1.0
12239,3327,1.0
12239,26095,1.0
12239,5114,1.0
12239,22380,1.0
12239,22713,1.0
12240,13783,1.0
12240,16093,1.0
12240,18673,1.0
12240,1481,1.0
12240,37298,1.0
12241,14699,1.0
12241,27952,1.0
12241,26551,1.0
12241,22176,1.0
12241,4559,1.0
12242,8293,1.0
12242,35631,1.0
12242,31589,1.0
12242,13881,1.0
12242,37712,1.0
12243,8327,1.0
12243,31857,1.0
12243,6184,1.0
12243,19690,1.0
12243,19670,1.0
12244,7146,1.0
12244,15503,1.0
12244,38988,1.0
12244,29709,1.0
12244,29105,1.0
12245,3964,1.0
12245,36541,1.0
12245,19009,1.0
12245,30941,1.0
12245,9148,1.0
12246,27497,1.0
12246,23846,1.0
12246,26,1.0
12246,31736,1.0
12246,12183,1.0
12247,20935,1.0
12247,1243,1.0
12247,758,1.0
12247,15837,1.0
12247,11386,1.0
12248,39042,1.0
12248,11651,1.0
12248,25165,1.0
12248,23191,1.0
12248,13056,1.0
12249,13776,1.0
12249,2494,1.0
12249,35430,1.0
12249,11653,1.0
12249,19151,1.0
12250,38220,1.0
12250,8779,1.0
12250,13584,1.0
12250,12149,1.0
12250,27543,1.0
12251,7439,1.0
12251,10873,1.0
12251,1564,1.0
12251,37734,1.0
12251,30943,1.0
12252,38663,1.0
12252,8275,1.0
12252,24186,1.0
12252,13662,1.0
12252,9452,1.0
12253,23849,1.0
12253,28301,1.0
12253,34950,1.0
12253,7060,1.0
12253,32634,1.0
12254,963,1.0
12254,29035,1.0
12254,35680,1.0
12254,27693,1.0
12254,536,1.0
12255,23574,1.0
12255,10442,1.0
12255,4867,1.0
12255,33695,1.0
12255,29205,1.0
12257,20789,1.0
12257,4137,1.0
12257,25825,1.0
12257,20988,1.0
12257,34949,1.0
12258,28354,1.0
12258,14914,1.0
12258,22932,1.0
12258,22637,1.0
12258,36579,1.0
12261,23247,1.0
12261,9612,1.0
12261,22620,1.0
12261,3786,1.0
12261,5763,1.0
12263,1076,1.0
12263,24705,1.0
12263,3429,1.0
12263,38973,1.0
12263,28344,1.0
12264,6648,1.0
12264,3264,1.0
12264,10379,1.0
12264,14303,1.0
12264,28268,1.0
12265,33248,1.0
12265,13137,1.0
12265,1900,1.0
12265,29759,1.0
12265,2966,1.0
12266,19887,1.0
12266,8858,1.0
12266,34336,1.0
12266,9436,1.0
12266,20831,1.0
12267,1785,1.0
12267,8700,1.0
12267,12370,1.0
12267,21509,1.0
12267,5162,1.0
12268,7856,1.0
12268,32700,1.0
12268,34301,1.0
12268,26935,1.0
12268,15438,1.0
12269,29971,1.0
12269,36233,1.0
12269,17406,1.0
12269,4983,1.0
12269,14777,1.0
12270,26358,1.0
12270,23264,1.0
12270,9804,1.0
12270,16845,1.0
12270,36772,1.0
12271,16660,1.0
12271,9604,1.0
12271,24736,1.0
12271,16964,1.0
12271,24635,1.0
12272,7080,1.0
12272,17762,1.0
12272,12907,1.0
12272,23934,1.0
12272,9004,1.0
12273,10383,1.0
12273,18264,1.0
12273,17794,1.0
12273,9603,1.0
12273,5724,1.0
12274,16312,1.0
12274,26384,1.0
12274,25922,1.0
12274,8476,1.0
12274,17171,1.0
12275,36554,1.0
12275,4711,1.0
12275,10657,1.0
12275,22818,1.0
12275,6585,1.0
12276,29791,1.0
12276,34639,1.0
12276,12811,1.0
12276,29979,1.0
12276,14957,1.0
12277,7970,1.0
12277,34429,1.0
12277,1941,1.0
12277,11759,1.0
12277,27941,1.0
12278,5348,1.0
12278,24449,1.0
12278,4558,1.0
12278,15158,1.0
12278,17181,1.0
12279,28233,1.0
12279,21641,1.0
12279,24823,1.0
12279,32937,1.0
12279,23750,1.0
12280,19955,1.0
12280,2768,1.0
12280,25057,1.0
12280,37106,1.0
12280,28351,1.0
12281,4346,1.0
12281,8281,1.0
12281,22245,1.0
12281,28156,1.0
12281,26420,1.0
12282,22956,1.0
12282,23216,1.0
12282,22986,1.0
12282,10200,1.0
12282,14189,1.0
12283,6712,1.0
12283,36066,1.0
12283,18217,1.0
12283,13717,1.0
12283,32426,1.0
12284,24227,1.0
12284,7287,1.0
12284,35438,1.0
12284,28871,1.0
12284,35772,1.0
12285,1713,1.0
12285,3820,1.0
12285,8293,1.0
12285,12899,1.0
12285,5555,1.0
12286,579,1.0
12286,276,1.0
12286,29702,1.0
12286,22462,1.0
12286,24799,1.0
12287,38262,1.0
12287,270,1.0
12287,5230,1.0
12287,19426,1.0
12287,20615,1.0
12288,26428,1.0
12288,22343,1.0
12288,761,1.0
12288,6554,1.0
12288,20911,1.0
12289,15543,1.0
12289,8490,1.0
12289,25723,1.0
12289,36970,1.0
12289,2729,1.0
12290,10842,1.0
12290,35439,1.0
12290,14885,1.0
12290,3310,1.0
12290,20848,1.0
12291,17086,1.0
12291,8148,1.0
12291,21855,1.0
12291,31841,1.0
12291,14638,1.0
12292,33,1.0
12292,15362,1.0
12292,12938,1.0
12292,37184,1.0
12292,5183,1.0
12293,6398,1.0
12293,24590,1.0
12293,4881,1.0
12293,38632,1.0
12293,25434,1.0
12294,21161,1.0
12294,24516,1.0
12294,16034,1.0
12294,11121,1.0
12294,15045,1.0
12295,5057,1.0
12295,29493,1.0
12295,38802,1.0
12295,21652,1.0
12295,22999,1.0
12296,22521,1.0
12296,11015,1.0
12296,10709,1.0
12296,2502,1.0
12296,9792,1.0
12297,28556,1.0
12297,30404,1.0
12297,3461,1.0
12297,36051,1.0
12297,35469,1.0
12298,31911,1.0
12298,28534,1.0
12298,25964,1.0
12298,18786,1.0
12298,17472,1.0
12299,9828,1.0
12299,22077,1.0
12299,18842,1.0
12299,35003,1.0
12299,1746,1.0
12300,2730,1.0
12300,24394,1.0
12300,10948,1.0
12300,30,1.0
12300,28683,1.0
12301,26097,1.0
12301,6614,1.0
12301,30019,1.0
12301,20234,1.0
12301,21304,1.0
12302,29426,1.0
12302,31234,1.0
12302,27783,1.0
12302,2459,1.0
12302,25251,1.0
12303,34050,1.0
12303,18376,1.0
12303,9843,1.0
12303,16390,1.0
12303,27346,1.0
12304,661,1.0
12304,9114,1.0
12304,13221,1.0
12304,12124,1.0
12304,28318,1.0
12305,38992,1.0
12305,23281,1.0
12305,19483,1.0
12305,14424,1.0
12305,39244,1.0
12306,5437,1.0
12306,32856,1.0
12306,770,1.0
12306,667,1.0
12306,38563,1.0
12307,38162,1.0
12307,30379,1.0
12307,12170,1.0
12307,16261,1.0
12307,17475,1.0
12308,15090,1.0
12308,20851,1.0
12308,14543,1.0
12308,2068,1.0
12308,26425,1.0
12309,34118,1.0
12309,34643,1.0
12309,37520,1.0
12309,29624,1.0
12309,30755,1.0
12310,4486,1.0
12310,26642,1.0
12310,5651,1.0
12310,24685,1.0
12310,31474,1.0
12311,18602,1.0
12311,12628,1.0
12311,8498,1.0
12311,18636,1.0
12311,13357,1.0
12312,36230,1.0
12312,16245,1.0
12312,9882,1.0
12312,34078,1.0
12312,17717,1.0
12313,20864,1.0
12313,26751,1.0
12313,20029,1.0
12313,32443,1.0
12313,34372,1.0
12314,2208,1.0
12314,23680,1.0
12314,25398,1.0
12314,12758,1.0
12314,30305,1.0
12315,5303,1.0
12315,898,1.0
12315,21343,1.0
12315,34323,1.0
12315,36004,1.0
12316,28997,1.0
12316,17313,1.0
12316,35768,1.0
12316,32885,1.0
12316,727,1.0
12317,20830,1.0
12317,37134,1.0
12317,2190,1.0
12317,10033,1.0
12317,29564,1.0
12318,9941,1.0
12318,27537,1.0
12318,20136,1.0
12318,1688,1.0
12318,8071,1.0
12319,23646,1.0
12319,28176,1.0
12319,19639,1.0
12319,2726,1.0
12319,10737,1.0
12320,8943,1.0
12320,26984,1.0
12320,28877,1.0
12320,16453,1.0
12320,19004,1.0
12321,2119,1.0
12321,33173,1.0
12321,11576,1.0
12321,13576,1.0
12321,27118,1.0
12322,34538,1.0
12322,13597,1.0
12322,32108,1.0
12322,9092,1.0
12322,33357,1.0
12323,29691,1.0
12323,11362,1.0
12323,8620,1.0
12323,33285,1.0
12323,25310,1.0
12325,21152,1.0
12325,17030,1.0
12325,17439,1.0
12325,20878,1.0
12325,10564,1.0
12326,15314,1.0
12326,22420,1.0
12326,27725,1.0
12326,5036,1.0
12326,8714,1.0
12327,11987,1.0
12327,21204,1.0
12327,10643,1.0
12327,20260,1.0
12327,21196,1.0
12328,19016,1.0
12328,5536,1.0
12328,11231,1.0
12328,9961,1.0
12328,2770,1.0
12329,38448,1.0
12329,13977,1.0
12329,8775,1.0
12329,29179,1.0
12329,10259,1.0
12330,24550,1.0
12330,26483,1.0
12330,2235,1.0
12330,30609,1.0
12330,29138,1.0
12331,22162,1.0
12331,3569,1.0
12331,31930,1.0
12331,21622,1.0
12331,20292,1.0
12332,6846,1.0
12332,34619,1.0
12332,20790,1.0
12332,20066,1.0
12332,1896,1.0
12333,31477,1.0
12333,37194,1.0
12333,21537,1.0
12333,6395,1.0
12333,16155,1.0
12334,34668,1.0
12334,129,1.0
12334,23624,1.0
12334,2793,1.0
12334,10243,1.0
12335,23964,1.0
12335,7136,1.0
12335,33603,1.0
12335,5461,1.0
12335,14737,1.0
12336,3896,1.0
12336,13799,1.0
12336,16226,1.0
12336,6739,1.0
12336,10627,1.0
12337,26748,1.0
12337,31054,1.0
12337,14376,1.0
12337,31060,1.0
12337,32153,1.0
12338,3272,1.0
12338,4350,1.0
12338,21919,1.0
12338,32779,1.0
12338,32058,1.0
12339,34366,1.0
12339,26221,1.0
12339,9728,1.0
12339,32183,1.0
12339,32334,1.0
12340,6947,1.0
12340,26101,1.0
12340,39358,1.0
12340,24952,1.0
12340,14845,1.0
12341,27231,1.0
12341,28533,1.0
12341,1828,1.0
12341,18230,1.0
12341,29580,1.0
12342,32242,1.0
12342,35587,1.0
12342,22987,1.0
12342,10652,1.0
12342,1337,1.0
12343,29643,1.0
12343,30254,1.0
12343,73,1.0
12343,20899,1.0
12343,36036,1.0
12344,4546,1.0
12344,14508,1.0
12344,6390,1.0
12344,27816,1.0
12344,29592,1.0
12345,22278,1.0
12345,1785,1.0
12345,851,1.0
12345,27299,1.0
12345,13193,1.0
12346,8713,1.0
12346,15641,1.0
12346,21596,1.0
12346,11241,1.0
12346,10544,1.0
12347,24506,1.0
12347,12170,1.0
12347,20975,1.0
12347,37018,1.0
12347,17475,1.0
12348,28003,1.0
12348,3124,1.0
12348,27310,1.0
12348,23138,1.0
12348,372,1.0
12349,772,1.0
12349,21517,1.0
12349,27195,1.0
12349,27219,1.0
12349,5354,1.0
12350,13392,1.0
12350,20348,1.0
12350,11208,1.0
12350,20093,1.0
12350,17085,1.0
12351,17018,1.0
12351,22971,1.0
12351,30778,1.0
12351,27582,1.0
12351,26958,1.0
12352,12477,1.0
12352,15510,1.0
12352,17679,1.0
12352,20480,1.0
12352,5602,1.0
12353,17832,1.0
12353,12090,1.0
12353,10470,1.0
12353,31629,1.0
12353,12151,1.0
12354,28631,1.0
12354,22961,1.0
12354,10648,1.0
12354,5039,1.0
12354,7423,1.0
12355,10273,1.0
12355,22714,1.0
12355,5174,1.0
12355,6543,1.0
12355,22599,1.0
12356,22694,1.0
12356,19988,1.0
12356,19209,1.0
12356,4743,1.0
12356,32485,1.0
12357,9005,1.0
12357,156,1.0
12357,37562,1.0
12357,38623,1.0
12357,15148,1.0
12358,35931,1.0
12358,1026,1.0
12358,1636,1.0
12358,14751,1.0
12358,24528,1.0
12359,9379,1.0
12359,32856,1.0
12359,5437,1.0
12359,21410,1.0
12359,667,1.0
12360,15261,1.0
12360,14439,1.0
12360,16268,1.0
12360,32654,1.0
12360,12527,1.0
12361,18716,1.0
12361,7724,1.0
12361,5378,1.0
12361,21739,1.0
12361,31245,1.0
12362,17510,1.0
12362,33238,1.0
12362,6539,1.0
12362,4009,1.0
12362,38113,1.0
12363,16875,1.0
12363,13720,1.0
12363,25019,1.0
12363,5351,1.0
12363,17842,1.0
12364,6583,1.0
12364,8098,1.0
12364,19374,1.0
12364,10130,1.0
12364,12908,1.0
12365,14682,1.0
12365,30596,1.0
12365,12546,1.0
12365,18493,1.0
12365,1490,1.0
